기준년,시군구,공원종류별,상세 도시공원,공원수,중복,면적
yr,signgu,park_knd,dtl_city_park,park_cnt,dpcn,ar
1997,서대문구,도시공원,근린공원,4,,1217.0
1997,서대문구,도시공원,도시자연공원구역,1,2,3416.0
1997,서대문구,도시공원,어린이공원,35,,57.0
1997,서대문구,자연공원(국립),자연공원(국립),,1,310.0
1997,서울대공원,도시공원,근린공원,1,,6670.0
1997,서울대공원,도시공원,도시자연공원구역,,1,2494.0
1997,서초구,기타,기타,1,,542.0
1997,서초구,도시공원,근린공원,19,,1513.0
1997,서초구,도시공원,도시자연공원구역,5,1,13026.0
1997,서초구,도시공원,어린이공원,92,,220.0
1997,성동구,기타,기타,1,,442.0
1997,성동구,도시공원,근린공원,4,,413.0
1997,성동구,도시공원,어린이공원,35,,49.0
1997,성북구,도시공원,근린공원,4,3,1489.0
1997,성북구,도시공원,도시자연공원구역,,2,2438.0
1997,성북구,도시공원,어린이공원,16,,31.0
1997,성북구,자연공원(국립),자연공원(국립),,1,4700.0
1997,송파구,기타,기타,3,,2381.0
1997,송파구,도시공원,근린공원,38,,1738.0
1997,송파구,도시공원,어린이공원,69,,98.0
1997,양천구,도시공원,근린공원,16,,1026.0
1997,양천구,도시공원,도시자연공원구역,,1,1004.0
1997,양천구,도시공원,어린이공원,68,,114.0
1997,영등포구,기타,기타,2,,950.0
1997,영등포구,도시공원,근린공원,6,,186.0
1997,영등포구,도시공원,어린이공원,17,,57.0
1997,용산구,기타,기타,3,,837.0
1997,용산구,도시공원,근린공원,4,1,416.0
1997,용산구,도시공원,도시자연공원구역,,1,1432.0
1997,용산구,도시공원,어린이공원,20,,42.0
1997,은평구,도시공원,근린공원,8,1,1840.0
1997,은평구,도시공원,도시자연공원구역,2,1,3343.0
1997,은평구,도시공원,어린이공원,38,,44.0
1997,은평구,자연공원(국립),자연공원(국립),,1,9420.0
1997,종로구,도시공원,근린공원,16,,2364.0
1997,종로구,도시공원,도시자연공원구역,3,,3684.0
1997,종로구,도시공원,어린이공원,29,,69.0
1997,종로구,자연공원(국립),자연공원(국립),,1,3850.0
1997,중구,도시공원,근린공원,4,2,212.0
1997,중구,도시공원,도시자연공원구역,1,,1527.0
1997,중구,도시공원,묘지공원,1,,30.0
1997,중구,도시공원,어린이공원,23,,35.0
1997,중랑구,도시공원,근린공원,1,,1019.0
1997,중랑구,도시공원,도시자연공원구역,1,,2799.0
1997,중랑구,도시공원,문화공원,1,,833.0
1997,중랑구,도시공원,어린이공원,42,,47.0
1996,강남구,기타,기타,1,,203.0
1996,강남구,도시공원,근린공원,30,,1971.0
1996,강남구,도시공원,도시자연공원구역,1,1,2450.0
1996,강남구,도시공원,어린이공원,63,,97.0
1996,강동구,기타,기타,2,,821.0
1996,강동구,도시공원,근린공원,13,,1070.0
1996,강동구,도시공원,도시자연공원구역,1,,588.0
1996,강동구,도시공원,어린이공원,45,,66.0
1996,강북구,도시공원,근린공원,2,,1252.0
1996,강북구,도시공원,도시자연공원구역,,1,128.0
1996,강북구,도시공원,어린이공원,32,,42.0
1996,강북구,자연공원(국립),자연공원(국립),1,,11540.0
1996,강서구,기타,기타,1,,719.0
1996,강서구,도시공원,근린공원,16,,2350.0
1996,강서구,도시공원,어린이공원,102,,134.0
1996,관악구,도시공원,근린공원,3,2,397.0
1996,관악구,도시공원,도시자연공원구역,1,,10432.0
1996,관악구,도시공원,어린이공원,69,,70.0
1996,광진구,기타,기타,1,,383.0
1996,광진구,도시공원,근린공원,1,,561.0
1996,광진구,도시공원,도시자연공원구역,,1,2259.0
1996,광진구,도시공원,어린이공원,40,,39.0
1996,구로구,기타,기타,1,,27.0
1996,구로구,도시공원,근린공원,5,1,753.0
1996,구로구,도시공원,도시자연공원구역,2,,1685.0
1996,구로구,도시공원,어린이공원,20,,27.0
1996,금천구,도시공원,근린공원,1,,18.0
1996,금천구,도시공원,도시자연공원구역,,1,1975.0
1996,금천구,도시공원,어린이공원,41,,39.0
1996,노원구,기타,기타,1,,161.0
1996,노원구,도시공원,근린공원,24,,1592.0
1996,노원구,도시공원,도시자연공원구역,2,,12029.0
1996,노원구,도시공원,어린이공원,91,,164.0
1996,도봉구,도시공원,근린공원,2,1,1012.0
1996,도봉구,도시공원,어린이공원,37,,47.0
1996,도봉구,자연공원(국립),자연공원(국립),,1,9890.0
1996,동대문구,도시공원,근린공원,5,1,754.0
1996,동대문구,도시공원,어린이공원,24,,35.0
1996,동작구,기타,기타,,,113.0
1996,동작구,도시공원,근린공원,8,,1578.0
1996,동작구,도시공원,문화공원,2,,2144.0
1996,동작구,도시공원,어린이공원,26,,29.0
1996,마포구,기타,기타,2,,1610.0
1996,마포구,도시공원,근린공원,5,,219.0
1996,마포구,도시공원,문화공원,1,,13.0
1996,마포구,도시공원,어린이공원,41,,47.0
1996,서대문구,도시공원,근린공원,3,,1206.0
1996,서대문구,도시공원,도시자연공원구역,1,2,3250.0
1996,서대문구,도시공원,어린이공원,38,,60.0
1996,서대문구,자연공원(국립),자연공원(국립),,1,310.0
1996,서울대공원,도시공원,근린공원,1,,6670.0
1996,서울대공원,도시공원,도시자연공원구역,,1,2358.0
1996,서초구,기타,기타,1,,542.0
1996,서초구,도시공원,근린공원,19,,1512.0
1996,서초구,도시공원,도시자연공원구역,5,1,13026.0
1996,서초구,도시공원,어린이공원,92,,220.0
1996,성동구,기타,기타,1,,442.0
1996,성동구,도시공원,근린공원,3,,407.0
1996,성동구,도시공원,어린이공원,35,,49.0
1996,성북구,도시공원,근린공원,3,3,1488.0
1996,성북구,도시공원,도시자연공원구역,,2,2438.0
1996,성북구,도시공원,어린이공원,17,,36.0
1996,성북구,자연공원(국립),자연공원(국립),,1,4700.0
1996,송파구,기타,기타,3,,2380.0
1996,송파구,도시공원,근린공원,38,,1738.0
1996,송파구,도시공원,어린이공원,69,,98.0
1996,양천구,도시공원,근린공원,16,,1028.0
1996,양천구,도시공원,도시자연공원구역,,1,1003.0
1996,양천구,도시공원,어린이공원,68,,114.0
1996,영등포구,기타,기타,2,,950.0
1996,영등포구,도시공원,근린공원,4,,111.0
1996,영등포구,도시공원,어린이공원,17,,57.0
1996,용산구,기타,기타,3,,837.0
1996,용산구,도시공원,근린공원,4,1,416.0
1996,용산구,도시공원,도시자연공원구역,,1,1432.0
1996,용산구,도시공원,어린이공원,20,,41.0
1996,은평구,도시공원,근린공원,8,1,1824.0
1996,은평구,도시공원,도시자연공원구역,2,1,2340.0
1996,은평구,도시공원,어린이공원,38,,43.0
1996,은평구,자연공원(국립),자연공원(국립),,1,9420.0
1996,종로구,도시공원,근린공원,16,,2324.0
1996,종로구,도시공원,도시자연공원구역,3,,3684.0
1996,종로구,도시공원,어린이공원,29,,69.0
1996,종로구,자연공원(국립),자연공원(국립),,1,3850.0
1996,중구,도시공원,근린공원,5,2,242.0
1996,중구,도시공원,도시자연공원구역,1,,1527.0
1996,중구,도시공원,어린이공원,23,,35.0
1996,중랑구,도시공원,근린공원,2,,1011.0
1996,중랑구,도시공원,도시자연공원구역,1,,2799.0
1996,중랑구,도시공원,문화공원,1,,833.0
1996,중랑구,도시공원,어린이공원,42,,47.0
1995,강남구,기타,기타,1,,203.0
1995,강남구,도시공원,근린공원,30,,1971.0
1995,강남구,도시공원,도시자연공원구역,1,,2450.0
1995,강남구,도시공원,어린이공원,63,,97.0
1995,강동구,기타,기타,2,,821.0
1995,강동구,도시공원,근린공원,13,,1070.0
1995,강동구,도시공원,도시자연공원구역,1,,513.0
1995,강동구,도시공원,어린이공원,46,,67.0
1995,강북구,도시공원,근린공원,1,,1214.0
1995,강북구,도시공원,도시자연공원구역,,,128.0
1995,강북구,도시공원,어린이공원,32,,42.0
1995,강북구,자연공원(국립),자연공원(국립),1,,11540.0
1995,강서구,기타,기타,1,,719.0
1995,강서구,도시공원,근린공원,16,,2350.0
1995,강서구,도시공원,어린이공원,102,,134.0
1995,관악구,도시공원,근린공원,3,,397.0
1995,관악구,도시공원,도시자연공원구역,1,,10432.0
1995,관악구,도시공원,어린이공원,70,,71.0
1995,광진구,기타,기타,1,,383.0
1995,광진구,도시공원,근린공원,1,,561.0
1995,광진구,도시공원,도시자연공원구역,,,2259.0
1995,광진구,도시공원,어린이공원,41,,39.0
1995,구로구,기타,기타,1,,27.0
1995,구로구,도시공원,근린공원,5,,753.0
1995,구로구,도시공원,도시자연공원구역,2,,1685.0
1995,구로구,도시공원,어린이공원,20,,27.0
1995,금천구,도시공원,근린공원,1,,18.0
1995,금천구,도시공원,도시자연공원구역,,,1975.0
1995,금천구,도시공원,어린이공원,41,,39.0
1995,노원구,기타,기타,1,,161.0
1995,노원구,도시공원,근린공원,23,,1592.0
1995,노원구,도시공원,도시자연공원구역,2,,12056.0
1995,노원구,도시공원,어린이공원,91,,163.0
1995,도봉구,도시공원,근린공원,3,,1012.0
1995,도봉구,도시공원,어린이공원,37,,47.0
1995,도봉구,자연공원(국립),자연공원(국립),,1,9890.0
1995,동대문구,도시공원,근린공원,6,,754.0
1995,동대문구,도시공원,어린이공원,25,,36.0
1995,동작구,기타,기타,,,113.0
1995,동작구,도시공원,근린공원,8,,1575.0
1995,동작구,도시공원,문화공원,2,,2144.0
1995,동작구,도시공원,어린이공원,26,,29.0
1995,마포구,기타,기타,2,,1610.0
1995,마포구,도시공원,근린공원,5,,220.0
1995,마포구,도시공원,문화공원,1,,13.0
1995,마포구,도시공원,어린이공원,41,,47.0
1995,서대문구,도시공원,근린공원,3,,1206.0
1995,서대문구,도시공원,도시자연공원구역,1,,3266.0
1995,서대문구,도시공원,어린이공원,38,,60.0
1995,서대문구,자연공원(국립),자연공원(국립),,1,310.0
1995,서울대공원,도시공원,근린공원,1,,6670.0
1995,서울대공원,도시공원,도시자연공원구역,,,2358.0
1995,서초구,기타,기타,1,,542.0
1995,서초구,도시공원,근린공원,20,,1520.0
1995,서초구,도시공원,도시자연공원구역,5,,13019.0
1995,서초구,도시공원,어린이공원,92,,220.0
1995,성동구,기타,기타,1,,442.0
1995,성동구,도시공원,근린공원,3,,407.0
1995,성동구,도시공원,어린이공원,35,,49.0
1995,성북구,도시공원,근린공원,2,,1488.0
1995,성북구,도시공원,도시자연공원구역,1,,2415.0
1995,성북구,도시공원,어린이공원,17,,36.0
1995,성북구,자연공원(국립),자연공원(국립),,1,4700.0
1995,송파구,기타,기타,2,,933.0
1995,송파구,도시공원,근린공원,38,,1737.0
1995,송파구,도시공원,어린이공원,69,,98.0
1995,양천구,도시공원,근린공원,16,,1028.0
1995,양천구,도시공원,도시자연공원구역,,,1003.0
1995,양천구,도시공원,어린이공원,58,,114.0
1995,영등포구,기타,기타,2,,950.0
1995,영등포구,도시공원,근린공원,4,,111.0
1995,영등포구,도시공원,어린이공원,17,,57.0
1995,용산구,기타,기타,3,,837.0
1995,용산구,도시공원,근린공원,4,,416.0
1995,용산구,도시공원,도시자연공원구역,,,1444.0
1995,용산구,도시공원,어린이공원,19,,39.0
1995,은평구,도시공원,근린공원,8,,1824.0
1995,은평구,도시공원,도시자연공원구역,3,,2340.0
1995,은평구,도시공원,어린이공원,38,,43.0
1995,은평구,자연공원(국립),자연공원(국립),,1,9420.0
1995,종로구,도시공원,근린공원,15,,2188.0
1995,종로구,도시공원,도시자연공원구역,3,,3684.0
1995,종로구,도시공원,어린이공원,30,,76.0
1995,종로구,자연공원(국립),자연공원(국립),,1,3850.0
1995,중구,도시공원,근린공원,5,,242.0
1995,중구,도시공원,도시자연공원구역,1,,1527.0
1995,중구,도시공원,어린이공원,23,,35.0
1995,중랑구,도시공원,근린공원,2,,1011.0
1995,중랑구,도시공원,도시자연공원구역,1,,2799.0
1995,중랑구,도시공원,문화공원,1,,833.0
1995,중랑구,도시공원,어린이공원,42,,47.0
1994,강남구,도시공원,근린공원,30,,1969.0
1994,강남구,도시공원,도시자연공원구역,1,1,2450.0
1994,강남구,도시공원,어린이공원,63,,97.0
1994,강동구,기타,기타,1,,282.0
1994,강동구,도시공원,근린공원,13,,1070.0
1994,강동구,도시공원,도시자연공원구역,1,,513.0
1994,강동구,도시공원,어린이공원,45,,66.0
1994,강서구,도시공원,근린공원,16,,2350.0
1994,강서구,도시공원,어린이공원,100,,129.0
1994,관악구,도시공원,근린공원,3,2,397.0
1994,관악구,도시공원,도시자연공원구역,1,,10432.0
1994,관악구,도시공원,어린이공원,70,,71.0
1994,구로구,기타,기타,1,,27.0
1994,구로구,도시공원,근린공원,6,1,771.0
1994,구로구,도시공원,도시자연공원구역,2,1,3660.0
1994,구로구,도시공원,어린이공원,61,,66.0
1994,기타,기타,기타,14,,7227.0
1994,기타,도시공원,근린공원,4,,1325.0
1994,기타,도시공원,도시자연공원구역,1,,2971.0
1994,기타,자연공원(국립),자연공원(국립),1,,39710.0
1994,노원구,기타,기타,1,,161.0
1994,노원구,도시공원,근린공원,21,1,1558.0
1994,노원구,도시공원,도시자연공원구역,2,,12056.0
1994,노원구,도시공원,어린이공원,86,,154.0
1994,도봉구,도시공원,근린공원,4,,2226.0
1994,도봉구,도시공원,도시자연공원구역,,1,128.0
1994,도봉구,도시공원,어린이공원,68,,88.0
1994,동대문구,도시공원,근린공원,6,,754.0
1994,동대문구,도시공원,어린이공원,25,,36.0
1994,동작구,도시공원,근린공원,6,1,1182.0
1994,동작구,도시공원,문화공원,2,,2144.0
1994,동작구,도시공원,어린이공원,26,,29.0
1994,마포구,도시공원,근린공원,5,,220.0
1994,마포구,도시공원,문화공원,1,,13.0
1994,마포구,도시공원,어린이공원,41,,47.0
1994,서대문구,도시공원,근린공원,2,,1109.0
1994,서대문구,도시공원,도시자연공원구역,1,2,3265.0
1994,서대문구,도시공원,어린이공원,39,,52.0
1994,서울대공원,도시공원,근린공원,1,,6670.0
1994,서울대공원,도시공원,도시자연공원구역,,1,2358.0
1994,서초구,도시공원,근린공원,18,,1239.0
1994,서초구,도시공원,도시자연공원구역,5,1,13018.0
1994,서초구,도시공원,어린이공원,88,,219.0
1994,성동구,도시공원,근린공원,3,,407.0
1994,성동구,도시공원,도시자연공원구역,,1,2253.0
1994,성동구,도시공원,어린이공원,72,,84.0
1994,성북구,도시공원,근린공원,2,4,1512.0
1994,성북구,도시공원,도시자연공원구역,1,1,2415.0
1994,성북구,도시공원,어린이공원,17,,36.0
1994,송파구,도시공원,근린공원,38,,1737.0
1994,송파구,도시공원,어린이공원,69,,98.0
1994,양천구,도시공원,근린공원,16,,1032.0
1994,양천구,도시공원,도시자연공원구역,,1,1003.0
1994,양천구,도시공원,어린이공원,68,,114.0
1994,영등포구,도시공원,근린공원,4,,111.0
1994,영등포구,도시공원,어린이공원,17,,57.0
1994,용산구,기타,기타,1,,45.0
1994,용산구,도시공원,근린공원,4,1,416.0
1994,용산구,도시공원,어린이공원,18,,39.0
1994,은평구,도시공원,근린공원,8,1,1824.0
1994,은평구,도시공원,도시자연공원구역,3,,2340.0
1994,은평구,도시공원,어린이공원,38,,43.0
1994,종로구,도시공원,근린공원,13,,2183.0
1994,종로구,도시공원,도시자연공원구역,3,,3688.0
1994,종로구,도시공원,어린이공원,30,,76.0
1994,중구,도시공원,근린공원,5,2,241.0
1994,중구,도시공원,어린이공원,23,,35.0
1994,중랑구,도시공원,근린공원,2,,1011.0
1994,중랑구,도시공원,도시자연공원구역,1,,2799.0
1994,중랑구,도시공원,문화공원,1,,833.0
1994,중랑구,도시공원,어린이공원,42,,47.0
1993,강남구,도시공원,근린공원,28,,1946.0
